FeatureIndex	FileName	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	ChargeIntensityCosineScore
145	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10142.382404	10148.739574	4	2760.51	2780.54	20.0338	2773.32	3.02672e+09	1.20746e+09	8	18	11	0.91868	0.942367
146	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	3780.672398	3783.002035	7	881.742	1046.95	165.212	989.581	2.97781e+09	1.20548e+09	3	7	5	0.951949	0.893067
147	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9218.874677	9224.587435	7	3522.83	3574.99	52.1637	3525.7	4.81949e+09	1.19123e+09	6	16	11	0.968736	0.993128
148	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11379.039168	11386.122064	20	1660.82	1759.51	98.6883	1685.46	1.02661e+10	1.18997e+09	8	21	14	0.99939	0.954101
149	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11149.980751	11156.924373	10	1656.14	1742.15	86.009	1692.36	5.78365e+09	1.18725e+09	8	22	15	0.963694	0.97863
150	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13190.941133	13199.186789	11	3210.51	3265.82	55.3014	3239.96	7.07854e+09	1.18574e+09	9	25	17	0.995797	0.986499
151	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6088.677302	6092.456154	13	2124.36	2159.97	35.6112	2142.36	7.1351e+09	1.17998e+09	5	12	8	0.998279	0.997337
152	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11699.078519	11706.358210	16	2937.07	3037.36	100.286	2982.42	7.87079e+09	1.17095e+09	8	22	15	0.997805	0.965576
153	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10156.391569	10162.748739	7	2863.61	2924.32	60.7175	2918.62	4.08322e+09	1.17043e+09	7	18	12	0.997362	0.983454
154	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10335.439800	10341.899227	9	2174.31	2283.05	108.741	2243.12	3.26899e+09	1.16911e+09	8	20	13	0.987898	0.990412
155	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10308.425727	10314.873791	3	2205.09	2253.76	48.6652	2205.09	1.58718e+09	1.16516e+09	12	20	9	0.905336	0.963634
156	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13802.499039	13811.113359	8	1949.02	1995.62	46.5976	1958.8	5.33511e+09	1.15697e+09	9	27	19	0.995534	0.986691
157	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13788.502866	13797.103177	2	1995.62	2007.52	11.9042	2007.52	2.1746e+09	1.15306e+09	9	25	15	0.912256	0.907583
158	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7212.488360	7217.015870	4	2076.11	2142.36	66.2495	2135.7	1.93244e+09	1.14816e+09	6	13	8	0.974287	0.881191
159	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15388.227132	15397.863172	14	2722.06	2780.54	58.4818	2735.53	7.65162e+09	1.14476e+09	13	30	18	0.997681	0.991111
160	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7588.445205	7593.192648	6	1181.16	1212.54	31.3855	1184.86	3.53388e+09	1.14243e+09	6	15	10	0.991652	0.871603
161	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12706.808159	12714.771251	27	4353.37	4517.58	164.213	4370.09	1.04207e+10	1.12598e+09	8	24	17	0.996961	0.976043
162	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7587.441322	7592.188765	4	1184.86	1216.98	32.1145	1184.86	2.79836e+09	1.11977e+09	6	14	9	0.992349	0.873808
163	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11063.598682	11070.492070	6	2481.73	2497.66	15.9234	2492.55	3.92669e+09	1.10859e+09	8	19	12	0.996267	0.95429
164	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	3796.159183	3798.488820	3	1068.65	1108.85	40.1988	1068.65	1.81841e+09	1.1075e+09	3	7	5	0.979665	0.913445
165	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7227.525131	7232.064029	55	1890.28	2132.87	242.593	2024.7	1.99499e+10	1.08587e+09	6	14	9	0.994751	0.969753
166	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7543.436316	7548.159235	9	992.942	1051.59	58.6497	1032.46	3.53878e+09	1.08004e+09	6	15	10	0.972423	0.850082
167	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7655.373742	7660.150513	5	1305.24	1328.2	22.9632	1320.74	2.43449e+09	1.07809e+09	6	15	10	0.998183	0.86976
168	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8526.281430	8531.587824	3	2302.94	2314.95	12.0125	2304.7	1.88474e+09	1.07685e+09	7	15	9	0.995949	0.990855
169	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13803.488984	13812.103304	10	1949.02	1995.62	46.5976	1973.53	6.2194e+09	1.07636e+09	9	27	19	0.990916	0.993064
170	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12582.806937	12590.706054	2	2507.47	2529.09	21.6192	2507.47	1.19826e+09	1.073e+09	15	23	9	0.866692	0.975889
171	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10815.913270	10822.662660	39	1638.38	1848.26	209.877	1656.14	1.58212e+10	1.07293e+09	8	21	14	0.998251	0.987962
172	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7778.099117	7782.962750	26	2546.12	2640.47	94.3468	2552.13	1.51035e+10	1.07126e+09	6	13	8	0.996068	0.998218
173	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7999.671245	8004.665428	13	1291.68	1372.94	81.2615	1364.68	5.87898e+09	1.06771e+09	7	16	10	0.998139	0.939196
174	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7602.450085	7607.208832	6	1197.67	1229.26	31.5923	1202.55	2.20508e+09	1.06237e+09	6	14	9	0.977171	0.895292
175	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10920.881452	10927.696976	7	1685.46	1774.02	88.5574	1685.46	4.36219e+09	1.05643e+09	8	21	14	0.929878	0.943213
176	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7765.992490	7770.856123	16	2903.91	3008.51	104.597	2913.94	7.72519e+09	1.05573e+09	5	15	10	0.999082	0.975633
177	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7541.448639	7546.171558	11	861.093	1008.21	147.122	881.742	3.65813e+09	1.04081e+09	6	15	10	0.997883	0.844096
178	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6312.069616	6315.976762	10	1372.94	1454.97	82.0218	1379.88	3.24264e+09	1.03389e+09	5	12	8	0.998493	0.968583
179	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13189.964248	13198.209904	6	3213.09	3267.76	54.6694	3241.99	1.58126e+09	1.02936e+09	12	24	13	0.994483	0.964036
180	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7504.996395	7509.694183	2	2658.54	2672.04	13.498	2672.04	1.15651e+09	1.02902e+09	6	13	8	0.884706	0.902642
181	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10141.394469	10147.751639	2	2632.09	2645.52	13.422	2645.52	1.92684e+09	1.01726e+09	7	17	11	0.937953	0.937605
182	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10716.845988	10723.533470	27	1752.33	1926.74	174.409	1795.28	1.45509e+10	1.01589e+09	8	21	14	0.996346	0.984003
183	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8556.814278	8562.124932	6	816.659	878.637	61.9784	871.081	3.1385e+09	1.00925e+09	6	16	11	0.995062	0.955897
184	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13804.490932	13813.105252	5	1955.1	1983.29	28.1926	1956.81	3.13589e+09	9.91419e+08	10	27	17	0.912364	0.972255
185	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11684.088328	11691.368019	3	3008.51	3060.83	52.3259	3060.83	1.67812e+09	9.79546e+08	8	19	12	0.959993	0.979714
186	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10690.849058	10697.531707	10	1620.59	1806.07	185.483	1703.48	5.46706e+09	9.55366e+08	9	21	13	0.872342	0.983361
187	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7607.424328	7612.183075	11	1018.59	1078.61	60.0136	1056.35	3.94695e+09	9.51323e+08	6	15	10	0.959576	0.900525
188	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	4501.491025	4504.334076	11	1778.48	1828.59	50.1042	1786.96	5.52179e+09	9.47881e+08	4	9	6	0.999213	0.982299
189	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7228.490013	7233.028911	3	2225.32	2266.05	40.7291	2266.05	1.2187e+09	9.44583e+08	6	13	8	0.980043	0.855041
190	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15387.217402	15396.853442	6	2728.24	2785.91	57.6765	2728.24	1.69366e+09	9.39633e+08	12	30	18	0.994753	0.984606
191	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10934.920932	10941.736457	9	1577.33	1638.38	61.0492	1600.8	4.65559e+09	9.37164e+08	7	21	15	0.995277	0.974447
192	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7753.029537	7757.881700	4	3003.76	3030.1	26.3354	3016.78	3.05488e+09	9.32559e+08	6	12	7	0.832548	0.959343
193	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7606.429027	7611.187773	10	1002.22	1070.18	67.9617	1056.35	3.35795e+09	9.27871e+08	6	15	10	0.98306	0.918017
194	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7917.721287	7922.665125	11	1108.85	1212.54	103.693	1108.85	3.57597e+09	9.22636e+08	7	15	9	0.995616	0.951512
195	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7813.931997	7818.823158	9	3174.2	3202.06	27.868	3182.54	4.5074e+09	9.21333e+08	6	13	8	0.997451	0.969138
196	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7243.495667	7248.050492	9	2206.34	2266.05	59.7043	2260.49	2.66751e+09	9.18696e+08	6	13	8	0.99503	0.954221
197	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12581.790529	12589.689647	5	2492.55	2523.74	31.1909	2500.81	3.11105e+09	9.17899e+08	11	24	13	0.919425	0.985821
198	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10585.853443	10592.460188	34	1636.09	1823	186.905	1650.72	1.56338e+10	9.16748e+08	8	21	14	0.996631	0.991685
199	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5681.731022	5685.264855	10	1628.21	1664.38	36.1727	1638.38	4.76774e+09	9.13836e+08	5	11	7	0.994618	0.929906
200	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5858.233814	5861.857892	5	2372.15	2394.86	22.7171	2394.86	2.16379e+09	9.11426e+08	5	10	6	0.995585	0.949059
201	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8897.510274	8903.037627	15	3522.83	3629.42	106.588	3590.04	5.85273e+09	9.0855e+08	6	15	10	0.999114	0.951932
202	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10603.850328	10610.482470	3	1561	1582.24	21.2449	1561	1.82631e+09	9.07007e+08	8	20	10	0.93405	0.905784
203	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10720.843491	10727.542439	17	1437.94	1606.82	168.871	1544.53	5.04849e+09	9.05046e+08	8	21	14	0.996863	0.995065
204	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7589.442254	7594.189697	3	1184.86	1202.55	17.6859	1184.86	1.43477e+09	9.03968e+08	6	14	9	0.949844	0.860979
205	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6471.625029	6475.623307	12	2874.55	2909.05	34.5028	2897.99	5.86258e+09	8.9385e+08	5	12	8	0.998848	0.987135
206	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9905.120401	9911.336074	13	4202.84	4245.97	43.1323	4215.69	4.87327e+09	8.93461e+08	7	17	11	0.999507	0.968395
207	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6810.470294	6814.764731	2	2302.94	2352.67	49.726	2352.67	1.40367e+09	8.72446e+08	6	10	5	0.76767	0.977315
208	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7509.136786	7513.834575	21	4086.23	4209.09	122.86	4106.99	5.06924e+09	8.71694e+08	5	15	11	0.998565	0.988935
209	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8000.692155	8005.691143	4	1318.64	1369	50.3641	1364.68	1.88892e+09	8.67915e+08	6	16	11	0.97923	0.946939
210	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10333.445570	10339.904997	9	2197.66	2237.38	39.7184	2237.38	3.39338e+09	8.64407e+08	8	20	13	0.993338	0.992383
211	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10404.880221	10411.383014	13	3876.58	3956.83	80.2469	3885.7	6.19488e+09	8.62993e+08	7	19	13	0.998232	0.956379
212	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9233.861564	9239.585724	36	3363.58	3566.31	202.727	3440.81	9.06046e+09	8.56064e+08	6	17	12	0.999642	0.975216
213	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10321.439622	10327.899049	51	1958.8	2188.93	230.137	2077.88	1.26285e+10	8.35926e+08	8	20	13	0.999604	0.990142
214	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7797.982712	7802.860367	9	2957.49	3060.83	103.342	2964.58	3.26116e+09	8.33682e+08	5	12	8	0.99714	0.97193
215	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7935.727672	7940.685502	4	853.741	864.207	10.4659	853.741	1.65332e+09	8.30701e+08	6	15	10	0.99801	0.889718
216	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6649.443316	6653.546148	18	1490.53	1611.67	121.138	1490.53	4.62165e+09	8.3048e+08	6	13	8	0.961347	0.980688
217	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15425.314263	15434.974911	11	2640.47	2707.62	67.1474	2658.54	3.16315e+09	8.22529e+08	13	29	17	0.993251	0.99763
218	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11885.478503	11892.872030	7	2821.4	2847.5	26.1015	2827.03	3.07759e+09	8.21942e+08	8	20	13	0.995886	0.947278
219	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13551.141205	13559.595631	21	2946.22	3116.44	170.225	3042.01	5.16201e+09	8.15361e+08	9	26	18	0.995297	0.983782
220	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15426.327425	15435.988073	12	2633.4	2706	72.6019	2658.54	3.48155e+09	8.14183e+08	12	29	18	0.995559	0.994531
221	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13536.116636	13544.557723	3	3149.66	3169.33	19.6685	3149.66	9.08666e+08	7.94424e+08	11	22	12	0.961685	0.976782
222	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8897.500772	8903.028125	11	3358.59	3416.61	58.0191	3395.3	3.69209e+09	7.8591e+08	6	16	11	0.999704	0.940223
223	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10337.401401	10343.860828	12	2176.28	2273.34	97.0623	2253.76	4.64201e+09	7.83511e+08	8	20	13	0.995423	0.978652
224	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7542.442876	7547.165796	23	861.093	1056.35	195.256	1040.57	7.44528e+09	7.82624e+08	6	15	10	0.997696	0.952796
225	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7195.534293	7200.050411	10	1924.95	1958.8	33.8501	1932.41	4.28704e+09	7.80487e+08	6	14	9	0.991914	0.977193
226	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5806.774201	5810.380282	3	1449.54	1472.86	23.317	1449.54	1.48924e+09	7.7648e+08	5	11	7	0.969873	0.862552
227	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11380.041981	11387.138676	9	1664.38	1716.79	52.4084	1685.46	3.74209e+09	7.76462e+08	8	21	14	0.960743	0.956478
228	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7657.366619	7662.143390	4	1308.16	1318.64	10.4779	1318.64	2.34089e+09	7.7469e+08	6	15	10	0.909915	0.879035
229	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7228.517922	7233.056820	19	1914.22	2090.18	175.954	2038.86	6.29366e+09	7.7112e+08	6	13	8	0.989721	0.962665
230	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7608.402630	7613.161376	2	1029.36	1056.35	26.9944	1056.35	9.76651e+08	7.6e+08	7	15	9	0.853517	0.903177
231	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11101.661972	11108.582773	8	2450.32	2483.62	33.2929	2451.58	3.3848e+09	7.59737e+08	8	20	13	0.977088	0.951019
232	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7447.797198	7452.465566	5	2280.42	2292.76	12.3418	2286.22	2.28164e+09	7.57769e+08	6	13	8	0.99556	0.922834
233	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11609.093283	11616.306838	9	1656.14	1711.56	55.4158	1685.46	3.67967e+09	7.54957e+08	8	22	15	0.995003	0.932978
234	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8132.776670	8137.848757	2	1406.99	1437.94	30.9538	1437.94	1.16911e+09	7.54543e+08	7	15	9	0.911774	0.928864
235	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8080.782981	8085.832241	4	1336.68	1360.42	23.7462	1341.8	1.34145e+09	7.46631e+08	7	16	10	0.994634	0.915771
236	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7622.393616	7627.166141	6	1189.74	1248.99	59.2452	1248.99	2.29028e+09	7.4413e+08	6	15	10	0.990355	0.90584
237	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7573.415807	7578.152054	6	1017.35	1070.18	52.8305	1056.35	1.79192e+09	7.38903e+08	7	15	9	0.992441	0.897969
238	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11886.464592	11893.858119	2	2821.4	2835.87	14.4792	2821.4	1.11726e+09	7.2776e+08	8	19	12	0.981478	0.914625
239	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7639.391052	7644.163577	11	1029.36	1239.51	210.153	1108.85	2.85054e+09	7.25494e+08	6	15	10	0.997206	0.89561
240	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16562.601313	16572.934503	10	2878.42	2906.1	27.6778	2889.66	3.88314e+09	7.24182e+08	12	31	20	0.998122	0.973992
241	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7590.428069	7595.175512	7	1135.25	1192.85	57.5951	1173.55	3.52845e+09	7.18344e+08	6	15	10	0.990471	0.828862
242	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7531.435280	7536.144280	5	1075.3	1099.09	23.7927	1081.63	2.39281e+09	7.18124e+08	6	14	9	0.994807	0.906569
243	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7779.112258	7783.975891	9	2550.03	2607.81	57.7836	2555.91	5.0799e+09	7.15864e+08	6	12	7	0.952845	0.995651
244	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7767.005748	7771.869381	10	2906.1	2995.55	89.4556	2987.56	4.25365e+09	7.14348e+08	6	15	9	0.968124	0.960813
245	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7258.495997	7263.050822	5	2243.12	2297.96	54.8413	2295.31	1.73124e+09	7.0673e+08	6	14	9	0.9739	0.977092
246	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10732.842457	10739.541406	6	1603.02	1638.38	35.3594	1606.82	2.19203e+09	7.05017e+08	8	21	14	0.996642	0.987472
247	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10336.450160	10342.909587	13	2171.44	2283.05	111.61	2245.1	3.53274e+09	7.04152e+08	8	20	13	0.993476	0.993718
248	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11610.090686	11617.304241	8	1668.87	1716.79	47.913	1689.72	2.78959e+09	6.98942e+08	8	23	14	0.95608	0.932839
249	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6638.452015	6642.541014	5	1387.74	1449.54	61.8037	1395.03	1.76588e+09	6.91814e+08	6	13	8	0.87717	0.974933
250	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7574.430486	7579.166733	13	1018.59	1175.68	157.08	1051.59	2.87585e+09	6.856e+08	7	15	9	0.990887	0.872033
251	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9219.875477	9225.588236	6	3515.14	3545.57	30.4334	3525.7	1.95318e+09	6.78496e+08	7	14	8	0.938716	0.95651
252	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6868.394083	6872.724932	4	2487.63	2500.81	13.1822	2497.66	1.37745e+09	6.72342e+08	6	12	7	0.988608	0.938652
253	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7577.438187	7582.174435	4	1032.46	1043.67	11.2115	1032.46	1.99362e+09	6.71958e+08	6	15	10	0.955817	0.892573
254	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12722.790504	12730.767046	15	4116.77	4165.34	48.5756	4136.17	3.06501e+09	6.62483e+08	8	22	15	0.996646	0.98898
255	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	13552.148442	13560.602868	7	2957.49	3091.94	134.444	3047.2	2.05076e+09	6.6118e+08	10	24	15	0.956999	0.927311
256	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6837.440774	6841.748713	5	2253.76	2270.15	16.3963	2260.49	1.45834e+09	6.59734e+08	5	12	8	0.991504	0.99257
257	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	6869.405989	6873.736839	15	2490.31	2550.03	59.7231	2543.07	4.70116e+09	6.58964e+08	6	12	7	0.996854	0.979533
258	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11150.974858	11157.918480	7	1692.36	1783.5	91.1411	1692.36	1.84206e+09	6.55919e+08	8	21	13	0.904863	0.901586
259	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7983.704821	7988.699005	8	1040.57	1075.3	34.7331	1063.48	3.15236e+09	6.50383e+08	7	16	10	0.997967	0.91068
260	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11116.668238	11123.589039	6	2272.43	2304.7	32.2653	2295.31	1.89612e+09	6.45946e+08	8	20	13	0.986235	0.948026
261	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7196.533836	7201.049954	4	1924.95	1958.8	33.8501	1949.02	1.14738e+09	6.45591e+08	6	13	8	0.985491	0.991314
262	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5808.763094	5812.369174	6	1566.87	1603.02	36.1475	1566.87	2.92734e+09	6.44894e+08	5	11	7	0.997067	0.818491
263	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11699.088207	11706.367899	5	2792.05	2812.43	20.376	2796.86	1.75534e+09	6.43301e+08	8	19	12	0.994085	0.964353
264	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11700.102831	11707.393919	5	2942.29	2990.9	48.6134	2977.33	2.33775e+09	6.42115e+08	8	19	12	0.968818	0.964284
265	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7576.433159	7581.169407	7	1023.34	1046.95	23.6155	1024.59	2.95635e+09	6.41268e+08	6	15	10	0.983449	0.878316
266	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5792.784495	5796.379279	8	1078.61	1108.85	30.2403	1099.09	3.08335e+09	6.39271e+08	5	11	7	0.998452	0.984366
267	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7799.489757	7804.367412	6	812.629	853.741	41.1124	853.741	2.0443e+09	6.37655e+08	6	15	10	0.997743	0.913811
268	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10719.842302	10726.529784	9	1490.53	1600.8	110.269	1553.15	2.07576e+09	6.36083e+08	8	21	13	0.98816	0.582894
269	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8131.780530	8136.852617	6	1360.42	1454.97	94.5415	1406.99	1.83307e+09	6.32749e+08	7	15	9	0.972959	0.89077
270	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10816.919263	10823.668653	8	1660.82	1823	162.178	1668.87	2.64337e+09	6.30405e+08	8	21	13	0.972237	0.984809
271	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10334.427420	10340.886847	11	2188.93	2286.22	97.2817	2237.38	2.95053e+09	6.2702e+08	8	20	13	0.986565	0.968927
272	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	9234.871236	9240.595397	20	3366.41	3540.84	174.421	3440.81	4.76957e+09	6.21205e+08	7	17	11	0.971019	0.975988
273	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	11098.665321	11105.574707	5	2477.14	2492.55	15.4071	2481.73	2.00663e+09	6.16453e+08	8	20	13	0.993275	0.954449
274	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10687.860828	10694.543477	18	1786.96	1937.13	150.162	1786.96	2.02909e+09	6.14572e+08	8	21	14	0.991125	0.983494
275	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5805.770544	5809.376624	3	1436.33	1472.86	36.5281	1446.22	9.26372e+08	6.14295e+08	5	11	7	0.983728	0.888656
276	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7658.424049	7663.200820	12	915.72	1040.57	124.848	1016.1	4.33473e+09	6.13433e+08	6	15	9	0.977374	0.809979
277	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	15404.224949	15413.872288	9	2661.23	2706	44.7692	2693.34	3.13276e+09	6.08217e+08	13	30	18	0.997451	0.989238
278	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8892.908161	8898.435514	5	871.081	884.606	13.5254	878.637	1.5489e+09	6.08039e+08	7	17	11	0.990088	0.957267
279	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	16776.088059	16786.537053	31	3876.58	4165.34	288.763	3926.76	3.74411e+09	6.07052e+08	14	32	19	0.996357	0.994744
280	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10946.900951	10953.730466	26	1774.02	1901.12	127.105	1848.26	8.22395e+09	6.0634e+08	7	21	15	0.998167	0.976743
281	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10602.842782	10609.474924	4	1544.53	1611.67	67.1365	1566.87	1.33639e+09	6.05769e+08	11	20	10	0.935366	0.982393
282	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	12595.806943	12603.706061	6	2273.34	2297.96	24.6129	2280.42	1.89788e+09	6.04899e+08	10	23	14	0.992255	0.991865
283	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7619.421481	7624.180228	8	1146.38	1184.86	38.4805	1169.91	2.92471e+09	6.04105e+08	6	15	10	0.996465	0.90831
284	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	5401.695405	5405.070274	10	1459.14	1544.53	85.3974	1490.53	2.5867e+09	6.03918e+08	5	10	6	0.996267	0.984311
285	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	10935.912374	10942.727899	2	1600.8	1623.38	22.5795	1600.8	7.64053e+08	6.03783e+08	8	21	11	0.925686	0.793195
286	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	8033.709006	8038.719424	20	1114.19	1184.86	70.6731	1147.81	7.96879e+09	5.97859e+08	6	16	11	0.999382	0.880681
287	191018_Mmazei_BR4-1_3_HCD_5sec.mzML	7995.708255	8000.702439	8	1239.51	1279.15	39.6435	1274.21	2.68835e+09	5.95589e+08	7	16	10	0.99142	0.906738
