FeatureIndex	FileName	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	ChargeIntensityCosineScore
840	20160406_L_VC_ColF18_Exp17_01.mzML	7303.648561	7308.228389	3	7612.82	7625.4	12.5858	7612.82	3.00101e+08	1.1697e+08	5	13	7	0.977122	0.930309
841	20160406_L_VC_ColF18_Exp17_01.mzML	7178.288411	7182.790610	2	3542.83	3575.07	32.2387	3542.83	1.82092e+08	1.15929e+08	6	13	8	0.971054	0.963521
842	20160406_L_VC_ColF18_Exp17_01.mzML	9606.062297	9612.108244	4	3961.28	3981.83	20.5478	3961.28	3.40788e+08	1.15907e+08	7	15	7	0.958731	0.917842
843	20160406_L_VC_ColF18_Exp17_01.mzML	5453.779894	5457.182090	6	2221.96	2242.4	20.4312	2232.32	5.09235e+08	1.15535e+08	5	9	5	0.997339	0.95413
844	20160406_L_VC_ColF18_Exp17_01.mzML	23568.950271	23583.698532	2	5625.05	5651.14	26.092	5625.05	1.71927e+08	1.15289e+08	19	39	19	0.933003	0.79886
845	20160406_L_VC_ColF18_Exp17_01.mzML	12169.414511	12177.054988	2	7058.19	7110.63	52.4413	7058.19	1.50786e+08	1.14958e+08	8	19	10	0.967097	0.89507
846	20160406_L_VC_ColF18_Exp17_01.mzML	15559.003693	15568.729992	2	7579.19	7618.69	39.498	7618.69	2.21257e+08	1.14889e+08	16	22	7	0.964859	0.988355
847	20160406_L_VC_ColF18_Exp17_01.mzML	6431.566454	6435.541962	3	2675.48	2693.17	17.6901	2693.17	2.78036e+08	1.14106e+08	5	11	7	0.964951	0.889084
848	20160406_L_VC_ColF18_Exp17_01.mzML	8990.735146	8996.317695	3	2937.19	2986.17	48.9814	2986.17	2.55175e+08	1.13963e+08	7	16	9	0.988718	0.842734
849	20160406_L_VC_ColF18_Exp17_01.mzML	11457.206250	11464.329727	12	2377.97	2586.16	208.182	2461.69	9.5457e+08	1.13598e+08	9	20	12	0.990817	0.948533
850	20160406_L_VC_ColF18_Exp17_01.mzML	3589.658657	3591.871556	5	3367.05	3415.14	48.0884	3415.14	4.11004e+08	1.13163e+08	3	6	4	0.84331	0.992871
851	20160406_L_VC_ColF18_Exp17_01.mzML	15724.763783	15734.605520	4	2431.39	2458.74	27.3564	2458.74	3.45954e+08	1.12894e+08	12	28	16	0.8704	0.76662
852	20160406_L_VC_ColF18_Exp17_01.mzML	11282.082506	11289.115734	6	5571.51	5666.18	94.6714	5604.23	4.965e+08	1.11804e+08	10	17	8	0.979323	0.99609
853	20160406_L_VC_ColF18_Exp17_01.mzML	9242.907875	9248.643322	3	4503.67	4576.11	72.4331	4503.67	2.31309e+08	1.11332e+08	7	13	7	0.931893	0.991222
854	20160406_L_VC_ColF18_Exp17_01.mzML	56917.981515	56953.535967	3	5736	5757.04	21.0462	5736	2.65395e+08	1.10955e+08	47	100	35	0.885345	0.773877
855	20160406_L_VC_ColF18_Exp17_01.mzML	9167.912012	9173.597388	13	3415.14	3559.28	144.141	3540.31	9.3069e+08	1.10756e+08	8	16	9	0.987156	0.991971
856	20160406_L_VC_ColF18_Exp17_01.mzML	7700.988525	7705.801625	3	5961.22	5972.46	11.235	5961.22	3.27099e+08	1.10491e+08	6	13	8	0.847232	0.993319
857	20160406_L_VC_ColF18_Exp17_01.mzML	15340.793019	15350.412983	3	4721.18	4773.38	52.1982	4721.18	2.94392e+08	1.10396e+08	14	26	11	0.936415	0.697942
858	20160406_L_VC_ColF18_Exp17_01.mzML	8874.760849	8880.274705	6	2974.44	3020.22	45.7814	3005.74	5.16865e+08	1.10107e+08	10	16	7	0.981432	0.966988
859	20160406_L_VC_ColF18_Exp17_01.mzML	7252.947027	7257.501852	27	3674.46	3802.8	128.344	3734	1.94712e+09	1.10017e+08	5	13	9	0.99711	0.980966
860	20160406_L_VC_ColF18_Exp17_01.mzML	15351.966197	15361.586161	2	4830.37	4868.86	38.4924	4830.37	2.18943e+08	1.10016e+08	12	23	9	0.896073	0.932161
861	20160406_L_VC_ColF18_Exp17_01.mzML	8987.834678	8993.417227	3	7541.44	7638.03	96.5959	7596.71	1.63795e+08	1.099e+08	10	16	7	0.983076	0.962395
862	20160406_L_VC_ColF18_Exp17_01.mzML	9296.878593	9302.632249	9	4454.42	4614.89	160.472	4611.4	8.2608e+08	1.09369e+08	6	14	9	0.970935	0.95015
863	20160406_L_VC_ColF18_Exp17_01.mzML	9529.181801	9535.163323	4	4486.57	4603.83	117.254	4529.5	3.51978e+08	1.09233e+08	9	15	7	0.990409	0.996569
864	20160406_L_VC_ColF18_Exp17_01.mzML	10601.476305	10608.108446	2	3834.13	3847.47	13.3351	3847.47	1.952e+08	1.08743e+08	12	19	8	0.894276	0.95846
865	20160406_L_VC_ColF18_Exp17_01.mzML	58636.501154	58673.169848	2	5324.95	5345.33	20.3856	5345.33	1.95166e+08	1.08709e+08	42	96	26	0.861084	0.672406
866	20160406_L_VC_ColF18_Exp17_01.mzML	68345.484271	68388.251150	2	4234.1	4256.35	22.2504	4256.35	1.98879e+08	1.08175e+08	62	98	20	0.804564	0.733214
867	20160406_L_VC_ColF18_Exp17_01.mzML	53595.420044	53628.931039	2	5480.33	5507.47	27.1344	5480.33	1.87862e+08	1.0795e+08	42	84	22	0.887196	0.673648
868	20160406_L_VC_ColF18_Exp17_01.mzML	8103.093229	8108.153904	3	6653.6	6673.52	19.9202	6665.97	1.74939e+08	1.07737e+08	6	10	5	0.984198	0.838623
869	20160406_L_VC_ColF18_Exp17_01.mzML	5161.819724	5165.052969	2	2872.73	2883.32	10.5829	2883.32	1.88621e+08	1.07636e+08	5	9	5	0.812349	0.999045
870	20160406_L_VC_ColF18_Exp17_01.mzML	35021.353570	35043.250579	2	7590.69	7635.02	44.3219	7590.69	1.79126e+08	1.07589e+08	29	57	17	0.851605	0.760967
871	20160406_L_VC_ColF18_Exp17_01.mzML	7304.655218	7309.235047	8	7545.49	7661.52	116.03	7607.6	4.17654e+08	1.07337e+08	5	13	6	0.973734	0.959404
872	20160406_L_VC_ColF18_Exp17_01.mzML	17502.362615	17513.342385	2	4742.4	4763.58	21.1777	4763.58	1.74675e+08	1.07129e+08	14	26	11	0.868706	0.654436
873	20160406_L_VC_ColF18_Exp17_01.mzML	8409.620608	8414.851906	5	5408.02	5424.92	16.8973	5417.42	4.35845e+08	1.06996e+08	7	12	6	0.984394	0.999176
874	20160406_L_VC_ColF18_Exp17_01.mzML	11490.195771	11497.346304	5	2427.04	2471.53	44.4927	2427.04	3.21642e+08	1.06953e+08	9	20	11	0.988306	0.986632
875	20160406_L_VC_ColF18_Exp17_01.mzML	8986.767842	8992.350391	8	6915.12	6981.74	66.6165	6948.41	3.37307e+08	1.06891e+08	6	16	11	0.997156	0.907451
876	20160406_L_VC_ColF18_Exp17_01.mzML	10323.627690	10330.087116	2	2629.81	2646.39	16.5835	2646.39	1.24094e+08	1.0685e+08	8	18	10	0.914889	0.957057
877	20160406_L_VC_ColF18_Exp17_01.mzML	9137.921706	9143.584251	2	3502.07	3513.76	11.6931	3502.07	1.52417e+08	1.06795e+08	9	16	8	0.915091	0.848429
878	20160406_L_VC_ColF18_Exp17_01.mzML	28456.898223	28474.714624	3	5639.69	5666.18	26.4864	5639.69	2.2636e+08	1.0673e+08	20	48	24	0.8934	0.798924
879	20160406_L_VC_ColF18_Exp17_01.mzML	7285.965239	7290.533694	5	3407.64	3486.42	78.7771	3486.42	3.62615e+08	1.06655e+08	6	11	6	0.984707	0.888087
880	20160406_L_VC_ColF18_Exp17_01.mzML	51897.958410	51930.357078	2	5411.13	5439.39	28.2652	5439.39	1.52959e+08	1.06103e+08	42	88	22	0.832612	0.635397
881	20160406_L_VC_ColF18_Exp17_01.mzML	7901.831953	7906.775791	6	2260.79	2309.85	49.0672	2304.44	4.63824e+08	1.06091e+08	6	13	8	0.995432	0.92696
882	20160406_L_VC_ColF18_Exp17_01.mzML	10339.630456	10346.089883	2	2605.2	2642.11	36.9015	2642.11	1.48732e+08	1.05407e+08	11	18	8	0.944946	0.963831
883	20160406_L_VC_ColF18_Exp17_01.mzML	7699.024906	7703.824253	3	6401.36	6463.17	61.8033	6433.16	2.98228e+08	1.05112e+08	7	12	6	0.939134	0.999526
884	20160406_L_VC_ColF18_Exp17_01.mzML	69095.689967	69138.909245	2	4886.58	4918.51	31.9354	4886.58	1.84363e+08	1.04903e+08	54	99	24	0.834611	0.603619
885	20160406_L_VC_ColF18_Exp17_01.mzML	3589.150639	3591.363538	16	3382.68	3510.75	128.069	3427.33	1.23656e+09	1.04007e+08	3	6	4	0.877513	0.999828
886	20160406_L_VC_ColF18_Exp17_01.mzML	15725.719859	15735.561596	3	2435.74	2458.74	23.0073	2458.74	2.3578e+08	1.03941e+08	12	28	16	0.906296	0.741608
887	20160406_L_VC_ColF18_Exp17_01.mzML	3589.659002	3591.871901	2	3465.29	3483.28	17.988	3483.28	1.97773e+08	1.03853e+08	3	6	4	0.89912	0.98327
888	20160406_L_VC_ColF18_Exp17_01.mzML	7290.935735	7295.504190	2	3718.94	3768.03	49.0903	3768.03	1.97696e+08	1.03783e+08	5	9	5	0.926218	0.984478
889	20160406_L_VC_ColF18_Exp17_01.mzML	9216.919610	9222.632369	2	2455.92	2471.53	15.6114	2455.92	1.26465e+08	1.03782e+08	8	16	7	0.963613	0.628262
890	20160406_L_VC_ColF18_Exp17_01.mzML	7715.014374	7719.827474	2	4835.95	4875.89	39.9373	4835.95	2.02948e+08	1.03604e+08	7	11	5	0.952769	0.993165
891	20160406_L_VC_ColF18_Exp17_01.mzML	11162.232107	11169.191706	8	2483.32	2582.29	98.9696	2483.32	4.52591e+08	1.0328e+08	12	20	9	0.99025	0.992919
892	20160406_L_VC_ColF18_Exp17_01.mzML	13729.065293	13737.638526	2	5321.29	5364.97	43.6805	5364.97	1.86726e+08	1.03073e+08	11	17	7	0.965686	0.97223
893	20160406_L_VC_ColF18_Exp17_01.mzML	5335.846944	5339.171629	2	3450.5	3465.29	14.7961	3450.5	1.6081e+08	1.0305e+08	5	9	5	0.962073	0.986407
894	20160406_L_VC_ColF18_Exp17_01.mzML	4990.771578	4993.885889	7	3879.77	3961.28	81.5045	3879.77	4.7624e+08	1.0294e+08	4	8	5	0.899046	0.982789
895	20160406_L_VC_ColF18_Exp17_01.mzML	55957.368532	55992.366930	2	5781.89	5821.9	40.0125	5821.9	1.71038e+08	1.02699e+08	43	98	29	0.92838	0.654932
896	20160406_L_VC_ColF18_Exp17_01.mzML	10629.517728	10636.161347	2	3837.14	3860.9	23.7524	3837.14	1.78933e+08	1.02295e+08	11	18	7	0.920629	0.66586
897	20160406_L_VC_ColF18_Exp17_01.mzML	3589.420505	3591.633404	7	3359.71	3461.64	101.933	3432.43	5.67164e+08	1.01842e+08	3	6	4	0.890398	0.999307
898	20160406_L_VC_ColF18_Exp17_01.mzML	9566.254999	9572.273393	4	3229.98	3249.5	19.522	3249.5	3.64949e+08	1.01798e+08	9	17	9	0.955671	0.975251
899	20160406_L_VC_ColF18_Exp17_01.mzML	13596.415840	13604.886345	13	1754.3	1925.15	170.858	1754.3	3.40327e+08	1.01779e+08	14	24	11	0.989184	0.993558
900	20160406_L_VC_ColF18_Exp17_01.mzML	11475.302242	11482.439505	3	5796.59	5826.88	30.2933	5796.59	1.81998e+08	1.01466e+08	8	15	8	0.97242	0.96543
901	20160406_L_VC_ColF18_Exp17_01.mzML	11554.161332	11561.348155	3	2605.2	2621.4	16.1948	2605.2	1.96313e+08	1.00769e+08	12	21	10	0.983946	0.980784
902	20160406_L_VC_ColF18_Exp17_01.mzML	9249.018666	9254.754113	3	4924.97	4947.53	22.5615	4940.14	2.09454e+08	1.00692e+08	9	14	6	0.923125	0.953509
903	20160406_L_VC_ColF18_Exp17_01.mzML	13597.441249	13605.911754	22	1747.95	1908.67	160.723	1754.3	9.82875e+08	1.00062e+08	12	24	13	0.993485	0.996268
904	20160406_L_VC_ColF18_Exp17_01.mzML	6877.617854	6881.948704	2	3211.68	3244.37	32.6886	3244.37	1.66052e+08	9.9211e+07	7	12	6	0.885152	0.953397
905	20160406_L_VC_ColF18_Exp17_01.mzML	7717.972988	7722.786088	2	4753.98	4778.16	24.1773	4753.98	1.93496e+08	9.9135e+07	6	10	5	0.939752	0.96114
906	20160406_L_VC_ColF18_Exp17_01.mzML	12663.556007	12671.505420	2	4168.92	4189.74	20.8128	4168.92	1.95699e+08	9.91036e+07	12	16	5	0.918283	0.881303
907	20160406_L_VC_ColF18_Exp17_01.mzML	9471.110822	9477.053900	3	3898.91	3930.28	31.3731	3930.28	2.07444e+08	9.88562e+07	10	15	6	0.92237	0.992881
908	20160406_L_VC_ColF18_Exp17_01.mzML	8985.814428	8991.396977	3	2386.55	2458.74	72.1978	2419.53	2.59767e+08	9.82743e+07	7	16	10	0.979149	0.950439
909	20160406_L_VC_ColF18_Exp17_01.mzML	15301.440939	15311.036280	2	4980.37	5009.62	29.2583	4980.37	1.80991e+08	9.8244e+07	17	27	9	0.937744	0.883372
910	20160406_L_VC_ColF18_Exp17_01.mzML	7292.957947	7297.526402	2	3744.81	3756.61	11.8003	3744.81	1.84338e+08	9.79642e+07	5	8	4	0.946349	0.996775
911	20160406_L_VC_ColF18_Exp17_01.mzML	9036.779961	9042.385384	2	3036.42	3051.97	15.5478	3036.42	1.3873e+08	9.77827e+07	8	13	6	0.960192	0.979675
912	20160406_L_VC_ColF18_Exp17_01.mzML	7225.944318	7230.483216	3	3711	3747.43	36.4319	3747.43	1.98407e+08	9.74353e+07	6	11	6	0.98671	0.960755
913	20160406_L_VC_ColF18_Exp17_01.mzML	10406.646159	10413.148951	17	2718.59	2854.31	135.727	2755.23	9.59082e+08	9.7361e+07	7	18	12	0.982682	0.993412
914	20160406_L_VC_ColF18_Exp17_01.mzML	13509.029360	13517.459123	2	5988.01	5998.35	10.3355	5998.35	1.88631e+08	9.68697e+07	11	24	11	0.980487	0.950175
915	20160406_L_VC_ColF18_Exp17_01.mzML	13988.487848	13997.205077	2	4704.99	4721.18	16.1891	4721.18	1.47786e+08	9.64118e+07	13	21	8	0.905365	0.716842
916	20160406_L_VC_ColF18_Exp17_01.mzML	9311.901782	9317.666827	2	3577.63	3588.32	10.6906	3588.32	1.66233e+08	9.61147e+07	8	14	7	0.955282	0.977964
917	20160406_L_VC_ColF18_Exp17_01.mzML	8228.125434	8233.254502	11	6184.54	6223.53	38.9974	6184.54	7.45081e+08	9.60503e+07	5	12	8	0.992676	0.976435
918	20160406_L_VC_ColF18_Exp17_01.mzML	7699.994314	7704.793661	8	6779.7	6990.21	210.509	6779.7	5.3162e+08	9.58093e+07	6	14	9	0.946354	0.995071
919	20160406_L_VC_ColF18_Exp17_01.mzML	8908.757287	8914.289461	4	2357.17	2410.94	53.7703	2357.17	2.94513e+08	9.55269e+07	7	14	8	0.970351	0.966988
920	20160406_L_VC_ColF18_Exp17_01.mzML	7660.218629	7665.006690	3	5116.41	5167.23	50.823	5148.43	2.07927e+08	9.54785e+07	6	12	7	0.942567	0.992598
921	20160406_L_VC_ColF18_Exp17_01.mzML	13986.466629	13995.183859	10	5182.44	5418.94	236.504	5182.44	7.2642e+08	9.43967e+07	9	22	12	0.974179	0.826896
922	20160406_L_VC_ColF18_Exp17_01.mzML	3588.910109	3591.123008	4	3454.36	3498.73	44.3752	3489.68	3.08466e+08	9.42428e+07	3	6	4	0.834586	0.991098
923	20160406_L_VC_ColF18_Exp17_01.mzML	4548.149058	4551.019400	3	1819.37	1853.41	34.0406	1819.37	2.05071e+08	9.42401e+07	4	8	5	0.923811	0.998687
924	20160406_L_VC_ColF18_Exp17_01.mzML	9168.914028	9174.599404	16	3361.68	3557.3	195.622	3430.39	1.12911e+09	9.37826e+07	8	16	9	0.997194	0.978981
925	20160406_L_VC_ColF18_Exp17_01.mzML	10247.643056	10254.052459	17	2711.89	2898.3	186.406	2711.89	8.77044e+08	9.37461e+07	9	18	10	0.980912	0.998391
926	20160406_L_VC_ColF18_Exp17_01.mzML	72233.122786	72278.273545	2	5625.05	5651.14	26.092	5625.05	1.55804e+08	9.37253e+07	58	100	29	0.880838	0.689958
927	20160406_L_VC_ColF18_Exp17_01.mzML	15402.990843	15412.638181	2	6796.43	6848.95	52.5251	6796.43	1.81425e+08	9.34782e+07	14	23	9	0.828974	0.842316
928	20160406_L_VC_ColF18_Exp17_01.mzML	10248.635113	10255.044516	13	2711.89	2869.52	157.631	2747.18	7.1021e+08	9.33587e+07	8	18	10	0.985527	0.995816
929	20160406_L_VC_ColF18_Exp17_01.mzML	12741.506510	12749.497031	2	4253.7	4291.23	37.5273	4253.7	1.36824e+08	9.30008e+07	12	19	8	0.857352	0.977168
930	20160406_L_VC_ColF18_Exp17_01.mzML	54106.142690	54139.949541	2	5503.86	5538.78	34.9214	5503.86	1.33617e+08	9.29558e+07	43	87	24	0.790528	0.828004
931	20160406_L_VC_ColF18_Exp17_01.mzML	5194.786949	5198.033682	18	2711.89	2869.52	157.631	2711.89	9.19885e+08	9.2435e+07	5	9	5	0.993919	0.993601
932	20160406_L_VC_ColF18_Exp17_01.mzML	15316.463519	15326.058861	4	5389.31	5430.55	41.2464	5400.61	3.19307e+08	9.23961e+07	12	25	12	0.979437	0.915392
933	20160406_L_VC_ColF18_Exp17_01.mzML	9470.169584	9476.112662	2	3930.28	3964.71	34.4285	3930.28	1.5199e+08	9.23517e+07	10	15	6	0.921102	0.990184
934	20160406_L_VC_ColF18_Exp17_01.mzML	8875.766231	8881.280087	4	2960.17	2994.27	34.1027	2981.48	3.39236e+08	9.22919e+07	10	16	7	0.931099	0.98126
935	20160406_L_VC_ColF18_Exp17_01.mzML	9985.858352	9992.115140	10	1990.47	2040.07	49.5955	1994.81	3.73681e+08	9.20778e+07	7	18	11	0.993804	0.992024
936	20160406_L_VC_ColF18_Exp17_01.mzML	8130.255416	8135.327503	3	3121.53	3151.94	30.4135	3151.94	1.86221e+08	9.19825e+07	8	13	6	0.959787	0.99747
937	20160406_L_VC_ColF18_Exp17_01.mzML	7223.957114	7228.496012	12	3686.16	3779.13	92.971	3723.35	6.94305e+08	9.18621e+07	6	12	7	0.993463	0.957343
938	20160406_L_VC_ColF18_Exp17_01.mzML	5133.343200	5136.550995	2	5203.37	5223.88	20.5116	5203.37	1.61839e+08	9.16287e+07	4	8	5	0.905922	0.947349
939	20160406_L_VC_ColF18_Exp17_01.mzML	5106.467080	5109.672607	3	4915.53	4932.64	17.1123	4932.64	2.1991e+08	9.10578e+07	5	9	5	0.906835	0.921051
940	20160406_L_VC_ColF18_Exp17_01.mzML	6342.264992	6346.199510	2	4192.58	4214.09	21.5097	4192.58	1.81035e+08	9.08678e+07	4	8	5	0.920275	0.944146
941	20160406_L_VC_ColF18_Exp17_01.mzML	10274.607154	10281.032481	2	2800.93	2824.13	23.1985	2824.13	1.29956e+08	9.08395e+07	11	18	8	0.946069	0.985709
942	20160406_L_VC_ColF18_Exp17_01.mzML	10138.317471	10144.663247	2	4291.23	4307.69	16.4588	4307.69	1.44044e+08	9.0773e+07	9	14	6	0.9583	0.993077
943	20160406_L_VC_ColF18_Exp17_01.mzML	11489.200791	11496.351324	6	2419.53	2450.73	31.2011	2431.39	3.56366e+08	9.06425e+07	12	20	9	0.986695	0.994108
944	20160406_L_VC_ColF18_Exp17_01.mzML	9218.974134	9224.686892	11	5227.26	5392.81	165.547	5361.27	6.40266e+08	9.03989e+07	8	15	8	0.99349	0.982175
945	20160406_L_VC_ColF18_Exp17_01.mzML	8901.813155	8907.345328	4	2284.32	2295.75	11.4296	2291.74	2.44323e+08	8.97945e+07	10	16	7	0.989378	0.990441
946	20160406_L_VC_ColF18_Exp17_01.mzML	6846.479721	6850.799117	2	5608.04	5654.73	46.6854	5608.04	1.46627e+08	8.97553e+07	5	9	5	0.951363	0.933462
947	20160406_L_VC_ColF18_Exp17_01.mzML	8941.754718	8947.309791	2	2893.45	2934.19	40.7386	2934.19	1.15094e+08	8.93796e+07	10	16	6	0.919216	0.994584
948	20160406_L_VC_ColF18_Exp17_01.mzML	9174.962534	9180.647910	4	4598.89	4637.73	38.8334	4628.32	2.64372e+08	8.8246e+07	9	13	5	0.975086	0.997737
949	20160406_L_VC_ColF18_Exp17_01.mzML	12924.846457	12932.939543	2	3610.38	3622.55	12.1673	3610.38	1.74039e+08	8.80408e+07	9	20	11	0.931405	0.862229
950	20160406_L_VC_ColF18_Exp17_01.mzML	11556.236343	11563.423165	6	2468.71	2594.11	125.404	2473.09	2.59042e+08	8.79661e+07	8	20	13	0.987909	0.931314
951	20160406_L_VC_ColF18_Exp17_01.mzML	7783.283661	7788.161316	2	5180.93	5213.43	32.5042	5213.43	1.37561e+08	8.74705e+07	5	12	8	0.946048	0.976473
952	20160406_L_VC_ColF18_Exp17_01.mzML	7890.857658	7895.790046	3	2270.66	2284.32	13.6644	2284.32	1.71933e+08	8.71263e+07	7	14	8	0.979736	0.97318
953	20160406_L_VC_ColF18_Exp17_01.mzML	10393.589539	10400.078468	2	2257.98	2295.75	37.7703	2257.98	9.61565e+07	8.62575e+07	12	17	6	0.975877	0.929356
954	20160406_L_VC_ColF18_Exp17_01.mzML	9589.193176	9595.225609	2	3945.38	3964.71	19.326	3945.38	1.22425e+08	8.59725e+07	8	15	8	0.957833	0.957678
955	20160406_L_VC_ColF18_Exp17_01.mzML	13985.509995	13994.227224	3	5335.23	5385.68	50.4476	5364.97	1.96037e+08	8.54347e+07	13	21	9	0.975079	0.922973
956	20160406_L_VC_ColF18_Exp17_01.mzML	64578.861505	64619.221184	2	5259.15	5291.4	32.2576	5291.4	1.33527e+08	8.53867e+07	52	100	26	0.855328	0.611427
957	20160406_L_VC_ColF18_Exp17_01.mzML	7193.822473	7198.338591	2	3591.59	3602.38	10.7922	3591.59	1.57579e+08	8.52938e+07	6	11	6	0.90236	0.959328
958	20160406_L_VC_ColF18_Exp17_01.mzML	7253.957133	7258.511958	11	3672.13	3791.93	119.794	3768.03	6.84821e+08	8.52593e+07	6	11	6	0.99625	0.971064
959	20160406_L_VC_ColF18_Exp17_01.mzML	7266.704972	7271.271175	69	8151.82	8340.73	188.908	8169.3	6.08799e+08	8.48805e+07	5	13	9	0.997255	0.982569
960	20160406_L_VC_ColF18_Exp17_01.mzML	11506.202112	11513.363906	5	2431.39	2453.46	22.0775	2435.74	2.13647e+08	8.48467e+07	12	20	9	0.988659	0.997042
961	20160406_L_VC_ColF18_Exp17_01.mzML	13986.458037	13995.175267	16	5542.77	5724.43	181.661	5542.77	9.23802e+08	8.48171e+07	10	24	13	0.991505	0.98754
962	20160406_L_VC_ColF18_Exp17_01.mzML	7251.897891	7256.452717	4	3700.06	3806.59	106.528	3763.71	2.89038e+08	8.44166e+07	6	12	7	0.982091	0.967224
963	20160406_L_VC_ColF18_Exp17_01.mzML	59292.700960	59329.747539	2	4731.42	4760.74	29.3229	4760.74	1.41115e+08	8.42763e+07	44	100	16	0.842905	0.677967
964	20160406_L_VC_ColF18_Exp17_01.mzML	10632.353039	10638.996659	2	4706.9	4721.18	14.2797	4706.9	1.31581e+08	8.42437e+07	9	13	5	0.907472	0.98929
965	20160406_L_VC_ColF18_Exp17_01.mzML	10330.612505	10337.071931	14	2722.45	2835.18	112.739	2751.51	7.72184e+08	8.39896e+07	8	17	10	0.988207	0.991231
966	20160406_L_VC_ColF18_Exp17_01.mzML	9243.912929	9249.648376	2	4479.16	4503.67	24.5135	4503.67	1.42333e+08	8.36733e+07	7	13	7	0.968259	0.969335
967	20160406_L_VC_ColF18_Exp17_01.mzML	10309.661091	10316.109155	3	2758.07	2771.26	13.1855	2758.07	1.48132e+08	8.36032e+07	12	17	6	0.933974	0.972947
968	20160406_L_VC_ColF18_Exp17_01.mzML	27971.049190	27988.481018	2	6012.25	6064.03	51.7783	6012.25	1.46779e+08	8.36004e+07	20	41	18	0.874005	0.806089
969	20160406_L_VC_ColF18_Exp17_01.mzML	9396.040540	9401.942994	2	4376.59	4392.03	15.4432	4392.03	1.15799e+08	8.29691e+07	10	13	4	0.840021	0.992016
970	20160406_L_VC_ColF18_Exp17_01.mzML	7654.707667	7659.484438	2	5172.63	5210.19	37.5552	5172.63	1.5562e+08	8.28624e+07	5	12	8	0.850629	0.944559
971	20160406_L_VC_ColF18_Exp17_01.mzML	6963.393116	6967.779131	2	2173.68	2184.71	11.0315	2173.68	1.00175e+08	8.28264e+07	5	12	8	0.971177	0.95424
972	20160406_L_VC_ColF18_Exp17_01.mzML	6504.576907	6508.602468	4	2668.06	2705.49	37.4282	2668.06	2.67875e+08	8.25931e+07	5	9	5	0.985023	0.961457
973	20160406_L_VC_ColF18_Exp17_01.mzML	39602.967896	39627.750198	2	4441.48	4468.44	26.9653	4441.48	1.36447e+08	8.24916e+07	45	57	9	0.863991	0.764973
974	20160406_L_VC_ColF18_Exp17_01.mzML	13987.486666	13996.203895	4	4872.26	4963.65	91.3938	4915.53	2.75217e+08	8.24402e+07	11	23	11	0.95184	0.886563
975	20160406_L_VC_ColF18_Exp17_01.mzML	7740.814575	7745.666738	2	2767.94	2789.36	21.4231	2789.36	1.52112e+08	8.23709e+07	6	12	7	0.945397	0.947219
976	20160406_L_VC_ColF18_Exp17_01.mzML	15496.910544	15506.607492	2	4760.74	4774.76	14.015	4760.74	1.53275e+08	8.20924e+07	13	24	11	0.910569	0.942996
977	20160406_L_VC_ColF18_Exp17_01.mzML	59887.498066	59924.906468	2	5701.96	5747.51	45.548	5747.51	1.20922e+08	8.19845e+07	52	100	25	0.889729	0.731876
978	20160406_L_VC_ColF18_Exp17_01.mzML	61293.560931	61331.888217	3	5713.45	5731.87	18.4277	5731.87	1.90691e+08	8.15409e+07	43	100	34	0.864483	0.724408
979	20160406_L_VC_ColF18_Exp17_01.mzML	8876.738504	8882.252361	3	2994.27	3049.09	54.8153	3049.09	1.89204e+08	8.122e+07	10	16	7	0.965397	0.920997
980	20160406_L_VC_ColF18_Exp17_01.mzML	8897.811468	8903.338822	8	2598.46	2621.4	22.9427	2605.2	4.17741e+08	8.08657e+07	7	16	10	0.983951	0.988439
981	20160406_L_VC_ColF18_Exp17_01.mzML	10391.600657	10398.089585	2	2747.18	2780.99	33.8069	2747.18	1.3426e+08	8.0763e+07	11	18	8	0.905258	0.890505
982	20160406_L_VC_ColF18_Exp17_01.mzML	5195.783902	5199.030636	4	2730.61	2824.13	93.5144	2735	2.34429e+08	8.05161e+07	5	9	5	0.964347	0.981952
983	20160406_L_VC_ColF18_Exp17_01.mzML	12249.461125	12257.151443	2	7209.61	7225.39	15.7754	7225.39	1.27388e+08	8.03805e+07	8	19	10	0.982105	0.830475
984	20160406_L_VC_ColF18_Exp17_01.mzML	8852.805602	8858.307999	14	2341	2453.46	112.465	2373.39	5.87101e+08	8.03655e+07	9	16	8	0.995246	0.995474
985	20160406_L_VC_ColF18_Exp17_01.mzML	13691.417453	13699.963067	8	1743.72	1901.93	158.211	1747.95	2.79753e+08	8.03129e+07	14	24	11	0.979327	0.993768
986	20160406_L_VC_ColF18_Exp17_01.mzML	7404.888495	7409.534179	2	3730.05	3775.16	45.1073	3775.16	1.5924e+08	8.02059e+07	5	8	4	0.967498	0.999851
987	20160406_L_VC_ColF18_Exp17_01.mzML	5106.153339	5109.358866	2	5064.77	5089.77	25.0056	5064.77	1.30538e+08	7.9904e+07	5	9	5	0.861448	0.997812
988	20160406_L_VC_ColF18_Exp17_01.mzML	27968.979082	27986.410910	2	5781.89	5810.79	28.9001	5810.79	1.5656e+08	7.98982e+07	21	46	17	0.852975	0.549833
